"[0.00202403, 0.0030108, -0.0963341, -0.128275, 0.991618, 0.0147604, -0.00414369]"
"[0.00200917, 0.00299631, -0.0966634, -0.128246, 0.991623, 0.0146441, -0.00421531]"
"[0.00193215, 0.00306203, -0.0970519, -0.128264, 0.99162, 0.0146122, -0.00439226]"
"[0.00176889, 0.00327434, -0.0976829, -0.128309, 0.991609, 0.0148605, -0.00478969]"
"[0.00155368, 0.00347618, -0.0984087, -0.128425, 0.991589, 0.0150192, -0.00531665]"
"[0.00148269, 0.00370765, -0.0993287, -0.12858, 0.991561, 0.015312, -0.0059491]"
"[0.00154869, 0.00395559, -0.100453, -0.128812, 0.991523, 0.0155187, -0.00669998]"
"[0.00158323, 0.0040288, -0.101031, -0.128856, 0.991515, 0.0154724, -0.00703431]"
"[0.00166404, 0.00405423, -0.101134, -0.128708, 0.991537, 0.0154207, -0.00682229]"
"[0.00185411, 0.00419909, -0.101173, -0.128381, 0.991592, 0.0147471, -0.00642868]"
"[0.00207148, 0.00445994, -0.101242, -0.127816, 0.991686, 0.0135329, -0.0058168]"
"[0.00224855, 0.00484427, -0.101366, -0.127021, 0.991814, 0.0118507, -0.00503374]"
"[0.00240707, 0.00525657, -0.101561, -0.125985, 0.991975, 0.00961671, -0.00402203]"
"[0.00250693, 0.00584567, -0.10188, -0.124622, 0.992175, 0.00677744, -0.00273096]"
"[0.00263199, 0.00662471, -0.102219, -0.122893, 0.992409, 0.00385453, -0.00145644]"
"[0.00275701, 0.00735033, -0.102435, -0.121002, 0.992649, 0.000746392, -0.000735515]"
"[0.00282846, 0.00790592, -0.102669, -0.119427, 0.992838, -0.00217836, -2.4163e-05]"
"[0.00284616, 0.00847138, -0.1029, -0.117564, 0.993051, -0.00476493, 0.000353407]"
"[0.00299868, 0.00904373, -0.102909, -0.114939, 0.993344, -0.00716325, -7.82588e-05]"
"[0.00315186, 0.00975474, -0.102853, -0.111748, 0.99369, -0.0093117, -0.00103389]"
"[0.00330769, 0.0104028, -0.102789, -0.107995, 0.994082, -0.0113902, -0.00210286]"
"[0.00344274, 0.0112083, -0.102744, -0.103294, 0.994554, -0.0133064, -0.00340033]"
"[0.00354099, 0.011911, -0.102706, -0.0982268, 0.99504, -0.014791, -0.0047363]"
"[0.00360956, 0.012526, -0.102637, -0.0928134, 0.995535, -0.0159115, -0.00608046]"
"[0.00367695, 0.0131043, -0.102558, -0.0876805, 0.995977, -0.0168918, -0.00723369]"
"[0.0037278, 0.0135319, -0.102501, -0.0828095, 0.996371, -0.0177251, -0.0082513]"
"[0.00378548, 0.0141192, -0.10247, -0.0779505, 0.996745, -0.0183019, -0.00910634]"
"[0.00381963, 0.0144974, -0.102482, -0.0733506, 0.99708, -0.0187116, -0.00982766]"
"[0.00385285, 0.0149335, -0.102482, -0.069093, 0.997374, -0.0188965, -0.0104487]"
"[0.00390933, 0.0154857, -0.102421, -0.0649678, 0.997645, -0.0189416, -0.010942]"
"[0.00395379, 0.0160424, -0.102339, -0.0608635, 0.997895, -0.0191242, -0.0114276]"
"[0.00400327, 0.0165525, -0.102271, -0.0567481, 0.998125, -0.0194951, -0.0118448]"
"[0.00404848, 0.0170822, -0.102212, -0.0524479, 0.998352, -0.0197244, -0.0122231]"
"[0.00408907, 0.0177341, -0.10219, -0.0476909, 0.99858, -0.020004, -0.0125659]"
"[0.00411718, 0.0182521, -0.102184, -0.0428489, 0.998792, -0.0202233, -0.0128714]"
"[0.00410126, 0.0187928, -0.102192, -0.0375729, 0.998992, -0.0205926, -0.0132236]"
"[0.00408929, 0.0192954, -0.1022, -0.0324332, 0.999166, -0.0207169, -0.013449]"
"[0.00408029, 0.0198689, -0.102216, -0.0274949, 0.999318, -0.0204637, -0.0135507]"
"[0.00405931, 0.0202817, -0.102237, -0.0226911, 0.999437, -0.0204963, -0.0136011]"
"[0.00398938, 0.0208314, -0.102304, -0.0175905, 0.999543, -0.0203553, -0.0135826]"
"[0.00388481, 0.021264, -0.102487, -0.0123271, 0.999621, -0.0204812, -0.0134984]"
"[0.00374862, 0.021626, -0.102697, -0.00785979, 0.999667, -0.0204617, -0.0134379]"
"[0.00357062, 0.0216447, -0.103012, -0.00452239, 0.999687, -0.0204515, -0.0134833]"
"[0.00331625, 0.0216672, -0.103466, -0.00210594, 0.999693, -0.0204856, -0.0135679]"
"[0.00296978, 0.0215425, -0.104292, -0.000817866, 0.999694, -0.0203831, -0.0137925]"
"[0.00253301, 0.0213321, -0.105728, -4.98657e-05, 0.999694, -0.0202621, -0.0140041]"
"[0.00217383, 0.0210918, -0.107533, 0.000297113, 0.999696, -0.0202451, -0.0139113]"
"[0.00200448, 0.0208486, -0.109733, 0.000275678, 0.999699, -0.0203912, -0.0134714]"
"[0.00179327, 0.0205522, -0.111548, 0.000239682, 0.999702, -0.0206328, -0.0128614]"
"[0.0015569, 0.0201293, -0.113314, 0.000229524, 0.999701, -0.0210095, -0.0123106]"
"[0.00127462, 0.0197267, -0.115427, 0.000183229, 0.999701, -0.021393, -0.0116531]"
"[0.000888092, 0.0192818, -0.117016, 0.000192136, 0.999699, -0.0217869, -0.0110965]"
"[0.000493148, 0.018766, -0.118308, 0.000267748, 0.999691, -0.0222242, -0.0109162]"
